,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
4546,SDGB,SDG Indicators,254,French Guyana,6173,Value,ER_GRF_ANIMRCNT,2.5.1.b Number of local breeds for which sufficient genetic resources are stored for reconstitution,2022,2022,Number,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted | Data nature not available"
4547,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2003,2003,%,100,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 0% are of unknown status | Estimated data"
4548,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2004,2004,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4549,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2005,2005,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4550,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2006,2006,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4551,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2007,2007,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4552,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2008,2008,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4553,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2009,2009,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4554,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2010,2010,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4555,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2011,2011,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4556,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2012,2012,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4557,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2013,2013,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4558,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2014,2014,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4559,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2015,2015,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4560,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2016,2016,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4561,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2017,2017,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4562,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2018,2018,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4563,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2019,2019,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4564,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2020,2020,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4565,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2021,2021,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4566,SDGB,SDG Indicators,254,French Guyana,6121,Value,ER_RSK_LBREDS,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2022,2022,%,,,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 1 local breeds, 100% are of unknown status | Data nature not available"
4567,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2003,2003,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4568,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2004,2004,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4569,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2005,2005,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4570,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2006,2006,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4571,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2007,2007,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4572,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2008,2008,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4573,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2009,2009,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4574,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2010,2010,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4575,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2011,2011,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4576,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2012,2012,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4577,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2013,2013,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4578,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2014,2014,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4579,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2015,2015,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4580,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2016,2016,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4581,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2017,2017,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4582,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2018,2018,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4583,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2019,2019,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4584,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_XPD_AGSGB,2.a.1 Agriculture share of Government Expenditure (%),2020,2020,%,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4585,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2003,2003,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4586,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2004,2004,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4587,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2005,2005,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4588,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2006,2006,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4589,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2007,2007,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4590,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2008,2008,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4591,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2009,2009,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4592,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2010,2010,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4593,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2011,2011,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4594,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2012,2012,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4595,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2013,2013,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4596,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2014,2014,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4597,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2015,2015,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4598,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2016,2016,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4599,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2017,2017,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4600,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2018,2018,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4601,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2019,2019,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4602,SDGB,SDG Indicators,254,French Guyana,6121,Value,AG_PRD_AGVAS,2.a.1 Agriculture value added share of GDP (%),2020,2020,%,,O,Missing value,| NaN = A figure was not provided for footnote  | Data nature not available
4603,SDGB,SDG Indicators,254,French Guyana,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2003,2003,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4604,SDGB,SDG Indicators,254,French Guyana,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2004,2004,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
4605,SDGB,SDG Indicators,254,French Guyana,6125,Value,AG_PRD_ORTIND,2.a.1 Agriculture orientation index for government expenditures,2005,2005,index,,O,Missing value,| NaN = A figure was not provided | Data nature not available
