,Domain,Area,Element Code,Item,Year,Unit,Value,Note
4031,SDG Indicators,Falkland Islands (Malvinas),6121,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2021,%,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 3 local breeds, 100% are of unknown status | Data nature not available"
4032,SDG Indicators,Falkland Islands (Malvinas),6121,2.5.2 Proportion of local breeds classified as being at risk of extinction (%),2022,%,,"National | DAD-IS 1.2.2022 http://www.fao.org/dad-is/ | Out of 3 local breeds, 100% are of unknown status | Data nature not available"
4033,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2003,%,,| NaN = A figure was not provided | Data nature not available
4034,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2004,%,,| NaN = A figure was not provided | Data nature not available
4035,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2005,%,,| NaN = A figure was not provided | Data nature not available
4036,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2006,%,,| NaN = A figure was not provided | Data nature not available
4037,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2007,%,,| NaN = A figure was not provided | Data nature not available
4038,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2008,%,,| NaN = A figure was not provided | Data nature not available
4039,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2009,%,,| NaN = A figure was not provided | Data nature not available
4040,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2010,%,,| NaN = A figure was not provided | Data nature not available
4041,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2011,%,,| NaN = A figure was not provided | Data nature not available
4042,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2012,%,,| NaN = A figure was not provided | Data nature not available
4043,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2013,%,,| NaN = A figure was not provided | Data nature not available
4044,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2014,%,,| NaN = A figure was not provided | Data nature not available
4045,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2015,%,,| NaN = A figure was not provided | Data nature not available
4046,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2016,%,,| NaN = A figure was not provided | Data nature not available
4047,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2017,%,,| NaN = A figure was not provided | Data nature not available
4048,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2018,%,,| NaN = A figure was not provided | Data nature not available
4049,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2019,%,,| NaN = A figure was not provided | Data nature not available
4050,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture share of Government Expenditure (%),2020,%,,| NaN = A figure was not provided | Data nature not available
4051,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2003,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4052,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2004,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4053,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2005,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4054,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2006,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4055,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2007,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4056,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2008,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4057,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2009,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4058,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2010,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4059,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2011,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4060,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2012,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4061,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2013,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4062,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2014,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4063,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2015,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4064,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2016,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4065,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2017,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4066,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2018,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4067,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2019,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4068,SDG Indicators,Falkland Islands (Malvinas),6121,2.a.1 Agriculture value added share of GDP (%),2020,%,,| NaN = A figure was not provided for footnote  | Data nature not available
4069,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2003,index,,| NaN = A figure was not provided | Data nature not available
4070,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2004,index,,| NaN = A figure was not provided | Data nature not available
4071,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2005,index,,| NaN = A figure was not provided | Data nature not available
4072,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2006,index,,| NaN = A figure was not provided | Data nature not available
4073,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2007,index,,| NaN = A figure was not provided | Data nature not available
4074,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2008,index,,| NaN = A figure was not provided | Data nature not available
4075,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2009,index,,| NaN = A figure was not provided | Data nature not available
4076,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2010,index,,| NaN = A figure was not provided | Data nature not available
4077,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2011,index,,| NaN = A figure was not provided | Data nature not available
4078,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2012,index,,| NaN = A figure was not provided | Data nature not available
4079,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2013,index,,| NaN = A figure was not provided | Data nature not available
4080,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2014,index,,| NaN = A figure was not provided | Data nature not available
4081,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2015,index,,| NaN = A figure was not provided | Data nature not available
4082,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2016,index,,| NaN = A figure was not provided | Data nature not available
4083,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2017,index,,| NaN = A figure was not provided | Data nature not available
4084,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2018,index,,| NaN = A figure was not provided | Data nature not available
4085,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2019,index,,| NaN = A figure was not provided | Data nature not available
4086,SDG Indicators,Falkland Islands (Malvinas),6125,2.a.1 Agriculture orientation index for government expenditures,2020,index,,| NaN = A figure was not provided | Data nature not available
4087,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2015,index,,Global | NaN = A figure was not provided | Data nature not available
4088,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2016,index,,Global | NaN = A figure was not provided | Data nature not available
4089,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2017,index,,Global | NaN = A figure was not provided | Data nature not available
4090,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2018,index,,Global | NaN = A figure was not provided | Data nature not available
4091,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2019,index,,Global | NaN = A figure was not provided | Data nature not available
4092,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2020,index,,Global | NaN = A figure was not provided | Data nature not available
4093,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize",2021,index,,Global | NaN = A figure was not provided | Data nature not available
4094,SDG Indicators,Falkland Islands (Malvinas),6125,"2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Millet",2015,index,,Global | NaN = A figure was not provided | Data nature not available
